image_path,source,breed_raw,annotation_path,is_corrupt,width,height,mode,aspect_ratio,file_hash,phash,breed_harmonized,resized_path,mean_brightness,mean_r,mean_g,mean_b,filesize_bytes,brightness_outlier,breed_group
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_10355.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_10355,False,500,454,RGB,1.1013215859030836,1cc373e10f85c5233dfb8dc83edc5925,abc285b1d2f0dae4,Cocker Spaniel,./data/_resized_224\11853.jpg,107.862946,124.77806,101.8471,96.96367,28627,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_10360.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_10360,False,500,476,RGB,1.050420168067227,898aa1b22125203559b43ee078351195,dc73c14e3432731e,Cocker Spaniel,./data/_resized_224\11854.jpg,111.48348,115.80149,111.368774,107.28019,55934,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_10483.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_10483,False,320,240,RGB,1.3333333333333333,c7513ee3ef81be9779b78f050a865f27,9c78213347e7399c,Cocker Spaniel,./data/_resized_224\11855.jpg,174.3226,185.33673,176.80827,160.8228,8937,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_10542.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_10542,False,500,333,RGB,1.5015015015015014,706e129cd88f09183a083b7f8d7a91df,bdd0c2c3cbcd8c8c,Cocker Spaniel,./data/_resized_224\11856.jpg,109.45092,80.227234,121.72718,126.398346,16898,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_10595.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_10595,False,375,500,RGB,0.75,6ce0077bb11be28d4fb12616fb8906ce,8dd472679c53ea14,Cocker Spaniel,./data/_resized_224\11857.jpg,120.18948,134.78922,122.99938,102.779854,32508,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_10618.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_10618,False,333,500,RGB,0.666,55b32e672dc59d7d1157a1ef1a938e15,bc78849443f3c7cc,Cocker Spaniel,./data/_resized_224\11858.jpg,138.14012,179.94315,141.11977,93.35745,27654,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_10645.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_10645,False,500,375,RGB,1.3333333333333333,955990e500dfc2376cc0a53f3ed4e52d,e1629659c3a61ed3,Cocker Spaniel,./data/_resized_224\11859.jpg,158.59465,184.77483,158.57338,132.43573,35985,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_10697.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_10697,False,500,334,RGB,1.4970059880239521,f3d286f117c23c363870ea3bacb1e4a1,864b693cb973181f,Cocker Spaniel,./data/_resized_224\11860.jpg,112.98901,126.22665,111.66228,101.07812,27528,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_10703.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_10703,False,500,338,RGB,1.4792899408284024,94a853a0710f28431bd1eb1dcf4b616c,d6526e6c69931b07,Cocker Spaniel,./data/_resized_224\11861.jpg,104.889465,117.783775,123.37508,73.50954,56918,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_10795.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_10795,False,500,500,RGB,1.0,e818ccf16d8d9fa4413735d2ae66f28a,831971b6b9eb0cb8,Cocker Spaniel,./data/_resized_224\11862.jpg,120.66622,120.61896,125.334816,116.04486,63968,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_10818.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_10818,False,409,500,RGB,0.818,5be97f1ef8d4d74ae5e6f44332079306,8decb491d107579a,Cocker Spaniel,./data/_resized_224\11863.jpg,103.96948,109.199455,112.34154,90.36744,35560,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_10894.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_10894,False,500,375,RGB,1.3333333333333333,5427bac78efe080c4aedd87de16fd3f7,a6da5f443c62913b,Cocker Spaniel,./data/_resized_224\11864.jpg,122.160355,127.05385,116.880104,122.5471,26394,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_10930.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_10930,False,500,481,RGB,1.0395010395010396,2acff4b7145e56657e19ee33fac8a58f,b2cc8d678e649c33,Cocker Spaniel,./data/_resized_224\11865.jpg,144.71402,158.79245,144.30414,131.04549,42327,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11072.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11072,False,500,283,RGB,1.7667844522968197,695082a5d26cec3d1f0a6f4eded110eb,9c1d99c92726c8f3,Cocker Spaniel,./data/_resized_224\11866.jpg,128.8085,133.44283,128.14838,124.834274,12352,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11141.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11141,False,500,375,RGB,1.3333333333333333,73f163072773a6d583e6c9b343c18bce,a7d20c9ccdb1c9d8,Cocker Spaniel,./data/_resized_224\11867.jpg,125.64068,129.44505,133.71544,113.76151,24869,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11221.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11221,False,333,500,RGB,0.666,c9ecd3241993f1e49e3b532b3543b1ce,adc196879b8e187c,Cocker Spaniel,./data/_resized_224\11868.jpg,138.85857,136.70987,136.4633,143.40257,28156,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11228.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11228,False,437,500,RGB,0.874,2aeb4ad3723890ff85f3f398bf0bb00c,f76aa3ad949c4c48,Cocker Spaniel,./data/_resized_224\11869.jpg,151.6219,160.66852,153.32263,140.8746,44127,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11443.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11443,False,500,374,RGB,1.3368983957219251,6315c62d21cd82bc9a9e1000a307b19e,e6d09929e6e618d9,Cocker Spaniel,./data/_resized_224\11870.jpg,158.53433,156.82977,166.75221,152.02101,41859,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11445.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11445,False,500,375,RGB,1.3333333333333333,5dbfbcd86ba43c5884ad5655f7f2c3ec,c9b9f18714b2c5c6,Cocker Spaniel,./data/_resized_224\11871.jpg,93.118,93.530174,92.77885,93.04495,51286,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11481.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11481,False,500,333,RGB,1.5015015015015014,e5210910fa68daa836e5e7b5de282791,f9d007cf80ff90c2,Cocker Spaniel,./data/_resized_224\11872.jpg,88.57627,95.568825,90.54049,79.6195,29478,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11573.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11573,False,500,375,RGB,1.3333333333333333,f15e425b2dc1795b637f51d0b4552034,9d1e65614fa499a3,Cocker Spaniel,./data/_resized_224\11873.jpg,125.75232,136.4959,117.05169,123.70937,36277,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11581.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11581,False,500,500,RGB,1.0,9d8da258a59b121ed05144df033d1458,b441d207cffc851e,Cocker Spaniel,./data/_resized_224\11874.jpg,144.96834,149.73352,144.47917,140.69232,35560,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11605.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11605,False,375,500,RGB,0.75,9b64bf504c1830b59f671284aaf59b5c,fc848fc3d3ac1ca1,Cocker Spaniel,./data/_resized_224\11875.jpg,128.71126,158.8111,134.63725,92.68542,34603,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11615.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11615,False,375,500,RGB,0.75,207801d0f82ed2fbc3f8eb2a7f2981a0,c4a79bbce4d88433,Cocker Spaniel,./data/_resized_224\11876.jpg,91.31409,97.201065,90.49696,86.24423,26328,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11648.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11648,False,500,375,RGB,1.3333333333333333,b60db43f4f710f55222fbe4edee3df39,b98c9ac267a731d1,Cocker Spaniel,./data/_resized_224\11877.jpg,131.85057,134.33528,133.41243,127.80402,50042,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11704.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11704,False,500,375,RGB,1.3333333333333333,e34caba33bc8a9f403936be88c1a1954,80c04dbf2f861e5f,Cocker Spaniel,./data/_resized_224\11878.jpg,132.5165,131.44058,133.11928,132.98961,57099,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11769.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11769,False,500,500,RGB,1.0,e95a116a4ee52e196951f056010b4c9b,e97ae7e1c46490a3,Cocker Spaniel,./data/_resized_224\11879.jpg,128.2758,118.79642,136.42278,129.60825,60052,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11805.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11805,False,500,363,RGB,1.3774104683195592,00b5c6615e5a4952bacc3edf07f66f3c,9229e4139bb0e59f,Cocker Spaniel,./data/_resized_224\11880.jpg,91.558716,124.220276,86.88454,63.571335,28663,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11865.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11865,False,500,333,RGB,1.5015015015015014,5164dc8a429b9a0f68a09db96dd88009,e7a49d0c7c600b7e,Cocker Spaniel,./data/_resized_224\11881.jpg,103.84843,126.869385,102.26398,82.41195,33176,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_11890.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_11890,False,500,500,RGB,1.0,cd8ed13f015fe57e35973d81646db169,e91f92639237da03,Cocker Spaniel,./data/_resized_224\11882.jpg,96.6321,111.912994,95.49648,82.48684,46321,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_12008.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_12008,False,500,372,RGB,1.3440860215053763,25dfcfdc660b86b8a1250777d23ac73e,a51896ab5bd8c19d,Cocker Spaniel,./data/_resized_224\11883.jpg,149.69331,171.39752,136.17297,141.50945,31957,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_12053.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_12053,False,375,500,RGB,0.75,415f67bfc8b5542916c56c45b02fd558,e82bd11506686bf7,Cocker Spaniel,./data/_resized_224\11884.jpg,125.95237,134.57451,124.97916,118.303474,48203,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_12238.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_12238,False,500,375,RGB,1.3333333333333333,cd48b5a5f7a31efebc432ea535b1fbee,90728bc66f87719c,Cocker Spaniel,./data/_resized_224\11885.jpg,123.13278,125.02512,126.66609,117.70718,25414,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_12265.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_12265,False,500,281,RGB,1.7793594306049823,fd2ead7d89ede2afa945c403526489c2,b40c1b1d393393e7,Cocker Spaniel,./data/_resized_224\11886.jpg,170.64993,175.07552,165.29346,171.58084,34678,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_12613.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_12613,False,500,435,RGB,1.1494252873563218,e6e403035790a834749c87d360173b0b,c4ccd9f6a6b021d6,Cocker Spaniel,./data/_resized_224\11887.jpg,124.51011,134.88129,136.02731,102.62175,48196,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_12717.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_12717,False,500,375,RGB,1.3333333333333333,b573a6f3872dea281ecbabb532f8286b,c6dc18d3cfc62c38,Cocker Spaniel,./data/_resized_224\11888.jpg,94.07183,117.878,100.39076,63.946724,36277,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_12846.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_12846,False,448,336,RGB,1.3333333333333333,e0b76095c7e3954cd3b48f25eb3bf562,9e9c4d404f5a6d63,Cocker Spaniel,./data/_resized_224\11889.jpg,125.86985,126.82024,131.37422,119.4151,45633,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_12877.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_12877,False,500,375,RGB,1.3333333333333333,38e85e55082f0e7ef8e49ff8bb0c4c2a,94494fb6644933f6,Cocker Spaniel,./data/_resized_224\11890.jpg,107.659,117.24848,116.50065,89.22785,45687,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_12887.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_12887,False,500,375,RGB,1.3333333333333333,a2891c105d4b36941f840d3c41aac869,9ba9326564cdce32,Cocker Spaniel,./data/_resized_224\11891.jpg,73.62467,70.6115,74.12198,76.14053,32766,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_13800.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_13800,False,500,375,RGB,1.3333333333333333,30cb77ff3cc69091fb5c2367a97535bf,c8133b3c64c5e56e,Cocker Spaniel,./data/_resized_224\11892.jpg,85.268364,98.613396,88.68751,68.504196,56737,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_14006.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_14006,False,495,500,RGB,0.99,9489a8a55317ed4d03e71d0f832895f7,dbcc4433a9ecdc48,Cocker Spaniel,./data/_resized_224\11893.jpg,107.1784,114.27827,114.964806,92.29212,68279,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_14073.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_14073,False,500,435,RGB,1.1494252873563218,47ce0d94c2c321fa5f734f37e3b1e890,dfbd60c2e1201d3d,Cocker Spaniel,./data/_resized_224\11894.jpg,122.63252,120.0542,159.46725,88.376114,70632,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_14111.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_14111,False,500,334,RGB,1.4970059880239521,079e2ac54033b2d4b71b5344307bf537,e9299393b46b2764,Cocker Spaniel,./data/_resized_224\11895.jpg,206.55026,208.17868,206.23956,205.23257,17967,True,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_14555.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_14555,False,500,375,RGB,1.3333333333333333,c69d0604756469fb66277101a8f798d3,9faf4fc6a09098a9,Cocker Spaniel,./data/_resized_224\11896.jpg,110.07906,108.61173,112.13762,109.48783,53795,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_1458.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_1458,False,352,460,RGB,0.7652173913043478,eb9b93126ef8515e412cce2a64e40dd2,fcb0c2b7864bca8c,Cocker Spaniel,./data/_resized_224\11897.jpg,122.94173,133.85342,127.000916,107.97085,30013,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_14756.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_14756,False,500,375,RGB,1.3333333333333333,9a853ede1d760c57229e427d18d576eb,e31c3b2798e3e462,Cocker Spaniel,./data/_resized_224\11898.jpg,97.512024,100.353065,97.726654,94.45632,29741,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_14794.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_14794,False,500,327,RGB,1.529051987767584,b233bc2fb8c67aaf34cf6a1fdad319a7,d634034f8f61d13b,Cocker Spaniel,./data/_resized_224\11899.jpg,145.65338,151.19063,138.66554,147.104,34113,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_14892.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_14892,False,500,375,RGB,1.3333333333333333,a690d72325cda341a300a2a50f0359e2,9f96646978726389,Cocker Spaniel,./data/_resized_224\11900.jpg,88.39096,92.19548,104.02487,68.95252,57556,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_14986.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_14986,False,500,333,RGB,1.5015015015015014,4e229e00b491c1fbd371bd69eed24cde,bf6de1b4c05286c9,Cocker Spaniel,./data/_resized_224\11901.jpg,117.13482,135.73535,120.76639,94.90272,17222,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_1597.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_1597,False,360,347,RGB,1.037463976945245,97bf87429c45f89e2db67f643a149ef2,86cdc83b342b3735,Cocker Spaniel,./data/_resized_224\11902.jpg,102.83859,108.92686,106.70429,92.88463,30406,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_1671.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_1671,False,500,322,RGB,1.5527950310559007,ffca9ccb1fa3eb796a6d2a21f1b733a5,919f6f45383a8565,Cocker Spaniel,./data/_resized_224\11903.jpg,119.75384,137.38309,119.102165,102.77628,28043,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_1691.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_1691,False,388,500,RGB,0.776,7e5d6b4f098413ab5a7a74ccfeff51d0,e3a7cd068ce894b9,Cocker Spaniel,./data/_resized_224\11904.jpg,120.88227,129.38388,122.85165,110.411255,27117,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_1754.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_1754,False,500,420,RGB,1.1904761904761905,80d1d0acf130808fe928d89535a0b148,e4dc1b79926c9427,Cocker Spaniel,./data/_resized_224\11905.jpg,94.34542,97.5428,97.69388,87.79958,51393,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_1983.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_1983,False,1024,768,RGB,1.3333333333333333,f9c8c16cafd064e1fea42cc688511841,a1e90e92cd3dd872,Cocker Spaniel,./data/_resized_224\11906.jpg,150.0674,187.24422,135.25299,127.704994,125909,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_20.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_20,False,500,480,RGB,1.0416666666666667,c8c22c8ca456ec2a11d4f9e4dc3c0e6e,d8c91f33c8346bc9,Cocker Spaniel,./data/_resized_224\11907.jpg,112.36989,114.03425,115.283806,107.79163,43306,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_2030.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_2030,False,333,500,RGB,0.666,f3832e04bb38da1a2434396ac7ddbe39,81f1b7fb0c836a91,Cocker Spaniel,./data/_resized_224\11908.jpg,102.92344,112.086075,96.875946,99.80827,21002,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_2048.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_2048,False,333,500,RGB,0.666,653acd7c957c872c013d61d60b16c96f,e8b48793d5c21ec9,Cocker Spaniel,./data/_resized_224\11909.jpg,106.87386,110.85576,103.77209,105.99377,34199,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_2073.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_2073,False,500,333,RGB,1.5015015015015014,4fa192fa43d3428207965afe2d6ef09b,858087bdf4f76942,Cocker Spaniel,./data/_resized_224\11910.jpg,112.36172,146.08127,112.95583,78.04802,22511,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_208.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_208,False,375,500,RGB,0.75,e04a1baaa8662f5145aff4f51e853ea1,d042ee2f0725cc3f,Cocker Spaniel,./data/_resized_224\11911.jpg,107.54821,143.11972,109.96013,69.56478,31894,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_2180.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_2180,False,500,333,RGB,1.5015015015015014,b85ee2147bf5f07167d8213546309780,f2e3945ec93498a5,Cocker Spaniel,./data/_resized_224\11912.jpg,96.59509,130.71515,92.15026,66.91986,16856,False,other
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_2226.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_2226,False,333,500,RGB,0.666,a3ba2b62fadf019cac2f3664f2219aab,cdf5a6820e6c48e7,Cocker Spaniel,./data/_resized_224\11913.jpg,128.0628,144.60115,128.3418,111.245476,28223,False,other
